97.2883739791,-43.7890575628,-2528295.74,4406653.35,400
97.7820609545,-43.97899795,-2478295.74,4406653.35,400
98.2806154614,-44.167416762,-2428295.74,4406653.35,400
98.7840525608,-44.3542566825,-2378295.74,4406653.35,400
99.2923855022,-44.5394598627,-2328295.74,4406653.35,400
99.8056256146,-44.7229679422,-2278295.74,4406653.35,400
100.323782196,-44.9047220714,-2228295.74,4406653.35,400
100.846862402,-45.0846629365,-2178295.74,4406653.35,400
101.374871127,-45.2627307865,-2128295.74,4406653.35,400
101.907810895,-45.4388654631,-2078295.74,4406653.35,400
102.445681739,-45.6130064321,-2028295.74,4406653.35,400
102.988481085,-45.7850928176,-1978295.74,4406653.35,400
103.536203634,-45.9550634389,-1928295.74,4406653.35,400
104.088841248,-46.1228568488,-1878295.74,4406653.35,400
104.646382828,-46.2884113755,-1828295.74,4406653.35,400
105.208814204,-46.4516651655,-1778295.74,4406653.35,400
105.776118018,-46.61255623,-1728295.74,4406653.35,400
106.348273611,-46.7710224929,-1678295.74,4406653.35,400
106.925256916,-46.9270018413,-1628295.74,4406653.35,400
107.507040349,-47.0804321781,-1578295.74,4406653.35,400
108.093592703,-47.2312514772,-1528295.74,4406653.35,400
108.684879054,-47.3793978399,-1478295.74,4406653.35,400
109.280860658,-47.5248095541,-1428295.74,4406653.35,400
109.881494867,-47.6674251554,-1378295.74,4406653.35,400
110.486735036,-47.8071834897,-1328295.74,4406653.35,400
111.096530448,-47.9440237777,-1278295.74,4406653.35,400
111.710826241,-48.0778856813,-1228295.74,4406653.35,400
112.329563337,-48.2087093713,-1178295.74,4406653.35,400
112.952678384,-48.3364355962,-1128295.74,4406653.35,400
113.580103707,-48.4610057536,-1078295.74,4406653.35,400
114.211767263,-48.5823619607,-1028295.74,4406653.35,400
114.847592605,-48.7004471279,-978295.74,4406653.35,400
115.487498858,-48.8152050314,-928295.74,4406653.35,400
116.131400706,-48.9265803883,-878295.74,4406653.35,400
116.779208383,-49.0345189301,-828295.74,4406653.35,400
117.43082768,-49.1389674786,-778295.74,4406653.35,400
118.086159961,-49.2398740206,-728295.74,4406653.35,400
118.745102192,-49.3371877825,-678295.74,4406653.35,400
119.407546979,-49.4308593055,-628295.74,4406653.35,400
120.073382618,-49.5208405196,-578295.74,4406653.35,400
120.742493159,-49.6070848168,-528295.74,4406653.35,400
121.414758483,-49.6895471238,-478295.74,4406653.35,400
122.090054387,-49.7681839732,-428295.74,4406653.35,400
122.768252683,-49.8429535733,-378295.74,4406653.35,400
123.449221314,-49.9138158766,-328295.74,4406653.35,400
124.132824477,-49.9807326459,-278295.74,4406653.35,400
124.818922755,-50.0436675188,-228295.74,4406653.35,400
125.507373274,-50.1025860692,-178295.74,4406653.35,400
126.198029855,-50.1574558671,-128295.74,4406653.35,400
126.89074319,-50.208246535,-78295.74,4406653.35,400
